Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate
7,0.947103945,0.4496559838,Organic,1.828706505,0,0.8777707027
4,5.772462893,0.07896404875,Organic,4.117416666,3,1
4,2.543372008,0.2024797086,Referral,8.363161393,1,1
4,1.820969182,0.3040507721,Organic,3.866233219,1,1
3,0.486274903,0.4291184812,Social,5.506662868,2,1
4,1.792023962,0.08567129264,Organic,2.018504085,2,1
2,0.9792354524,0.6129403488,Organic,1.730508748,1,1
7,8.602710019,0.2701997533,Organic,10.56437726,0,1
6,6.464308986,0.1181680193,Direct,4.372778695,3,1
7,0.2628975738,0.3449930398,Organic,5.856295955,5,1
5,2.181064407,0.5158014863,Organic,7.317968459,0,1
4,0.764902611,0.2095434988,Social,1.053341715,1,1
5,1.586852133,0.2562895998,Organic,9.166247466,0,1
4,6.2830077,0.1079656988,Referral,3.915379514,1,1
7,2.249244787,0.2710480466,Organic,10.21838447,3,1
5,1.220366772,0.2200078057,Paid,1.434935301,0,1
6,0.6991587902,0.2236170448,Organic,6.577595892,1,1
5,4.83319059,0.1725173706,Paid,2.340681628,3,1
2,2.938634358,0.04710188276,Social,3.11098325,1,0.8590043387
4,1.893704529,0.1818523407,Social,6.993846776,1,1
4,0.7357240851,0.2560157575,Paid,2.498128981,3,0.8552416925
6,1.220506824,0.1611317771,Direct,3.682884111,1,1
11,9.644907403,0.1324994965,Organic,3.707890059,2,1
6,2.202469688,0.1686664597,Organic,2.551275907,3,1
8,1.535975317,0.2452715353,Referral,2.390425833,3,1
5,2.210808481,0.2151598451,Referral,0.7451192431,2,1
3,4.528621708,0.3551905348,Organic,2.947961126,4,1
5,1.247041539,0.1294912491,Referral,4.342289833,1,1
1,0.590622843,0.0576757386,Organic,2.927794642,0,1
8,2.637968517,0.208391632,Referral,4.557206982,3,1
6,3.282702591,0.4663576631,Social,15.48708465,2,1
4,3.741872933,0.2078715673,Paid,6.807915677,4,1
7,6.410896491,0.4970707438,Organic,3.637175185,1,1
1,1.391702646,0.6078966439,Referral,5.90731732,1,1
7,0.2350358601,0.07035562157,Referral,5.936345778,2,1
3,9.535259713,0.3052743881,Organic,0.4731559383,1,1
9,1.712851976,0.7145786075,Paid,8.886040074,3,1
4,2.928580123,0.4484506285,Direct,3.662978097,2,1
2,3.292586536,0.4625407446,Organic,4.377659838,4,1
4,2.372370716,0.1725564962,Organic,0.4080833593,1,1
6,0.6892114607,0.1766914027,Organic,4.635829517,1,1
2,4.221243351,0.3126725092,Paid,4.047280223,3,1
1,4.885127948,0.4215412153,Direct,1.904083902,3,1
7,2.415426205,0.2730118686,Referral,2.690733089,0,1
7,2.011581815,0.4671153443,Organic,2.126797139,2,1
6,0.3629056802,0.5545124432,Referral,2.368896137,3,1
8,0.2630584332,0.05905119432,Referral,3.785767838,2,1
7,1.244569009,0.5152320828,Paid,5.291813218,0,1
5,1.116872239,0.4925010003,Organic,7.590219658,2,1
6,9.215019528,0.2341953416,Referral,4.484768428,2,1
6,4.592195496,0.1175800749,Paid,3.375498276,4,1
7,3.235761075,0.4344531763,Organic,6.064113247,1,1
6,2.187243977,0.2652702124,Paid,2.857985912,2,1
3,0.5494888426,0.294651196,Direct,2.919372913,1,1
3,11.51306737,0.1470583952,Organic,3.00868001,6,1
1,1.410206246,0.1598274687,Direct,1.326299233,0,0.7822984821
5,0.3392561689,0.2856057596,Organic,4.696597367,2,1
3,2.042463748,0.3995188444,Referral,3.899989317,3,1
9,6.214372774,0.1793262198,Organic,2.661398959,1,1
8,6.548838057,0.5089363382,Organic,2.056232296,3,1
4,0.03307945475,0.4006060666,Paid,3.087430395,1,0.9789506312
2,6.522463361,0.412827901,Paid,3.134729089,1,1
3,0.9502379676,0.6749435904,Social,6.768647664,2,1
2,0.1192563385,0.1384825836,Referral,2.397866894,1,0.6889617019
4,5.647487727,0.414607726,Paid,1.905847307,3,1
4,5.982363412,0.5816827691,Direct,9.596402788,2,1
5,2.720737633,0.1970941859,Paid,3.066190482,2,1
8,2.563003983,0.2297867604,Organic,3.557578956,0,1
6,5.031870114,0.4390520169,Organic,7.62724937,2,1
3,4.629680457,0.3932270112,Organic,4.892272825,4,1
5,6.624702668,0.09897355212,Referral,3.697820895,2,1
6,2.413895549,0.3238137366,Organic,8.494369459,2,1
3,10.29315418,0.04546884134,Organic,2.584486542,2,1
8,16.67657801,0.4571139168,Organic,4.645258794,3,1
8,0.3717434426,0.179978638,Paid,2.527273902,4,1
5,5.682248995,0.4243954334,Organic,7.652541275,4,1
4,2.078375278,0.1297754236,Organic,3.899837754,1,0.9072588207
2,1.47094395,0.2672239468,Paid,0.1622241968,2,0.9208475563
6,2.848552352,0.1046891896,Social,2.320079986,6,1
5,0.1727778827,0.1298485323,Organic,7.274261675,6,1
6,2.11846091,0.1213295606,Paid,0.6214393805,2,1
7,6.14128482,0.1484813618,Organic,2.429740119,4,1
3,0.7203408815,0.4546200272,Direct,0.5972109568,2,0.5954457521
9,1.667416118,0.2334632303,Organic,0.6687278024,0,1
2,8.414388175,0.2866236216,Direct,1.490851817,0,1
0,1.678807513,0.2284749019,Direct,4.355336486,5,1
6,1.331219326,0.05546458343,Social,1.303676063,1,0.923644091
4,1.742331765,0.3805690051,Organic,11.52798876,2,1
6,2.198489264,0.531260839,Paid,4.847626989,0,1
4,2.998946459,0.1781125344,Organic,3.646858763,1,1
5,4.838723792,0.0603735685,Social,1.063168625,2,1
2,1.804999549,0.1650944177,Social,0.7426656514,0,0.5067471407
5,5.102701938,0.304235349,Direct,2.919532227,4,1
4,2.288911156,0.085170052,Referral,10.48324902,1,1
3,1.239647499,0.4680926897,Paid,1.314910238,2,0.7910808884
5,3.218402324,0.1592362837,Paid,0.9633956217,1,1
3,3.794591341,0.06539936114,Organic,6.725761862,2,1
3,2.449668623,0.07326640664,Paid,6.588457264,2,1
4,0.1748423392,0.3031306066,Referral,4.141750496,3,1
8,0.5585654216,0.225593421,Direct,2.194438192,1,1
5,1.007667648,0.1972669266,Paid,4.98031512,2,1
4,0.9964722217,0.3973007259,Social,0.9578646334,0,1
4,3.357248363,0.3450731383,Social,3.685738843,1,1
4,0.05555725888,0.3245316787,Paid,0.5897157825,0,0.705691295
4,4.227851133,0.2464490582,Organic,3.506291891,4,1
7,0.9250525214,0.4474205358,Referral,6.881434054,2,1
8,1.113286029,0.1402389003,Paid,10.6893614,1,1
7,2.251755807,0.1823129804,Organic,2.283395573,5,1
3,0.7297540991,0.6068149644,Organic,4.327456845,1,1
6,6.474709238,0.1757485586,Direct,1.998757121,3,1
6,0.2677029974,0.6067441055,Organic,5.051853566,2,1
4,1.76302477,0.06729067831,Referral,6.356847003,1,1
6,5.679827538,0.2160593989,Social,4.999269263,1,1
9,2.870118852,0.5445018184,Referral,2.070945354,3,1
6,1.037330134,0.2107458766,Paid,1.471940842,2,1
4,1.638116215,0.4283895345,Referral,1.682743856,0,1
6,3.679620429,0.4045878011,Paid,3.501575004,1,1
7,10.86486752,0.1432252017,Organic,0.8763341482,0,1
4,6.708671157,0.04296085161,Direct,2.245409438,2,1
3,1.257624983,0.2196850702,Paid,4.916652443,2,1
4,18.9563734,0.3642672659,Referral,4.051324811,2,1
5,0.01053245775,0.2382337815,Paid,1.241465082,3,1
3,0.08405591216,0.2179265224,Organic,6.437025125,4,1
5,5.209096591,0.03990589954,Direct,2.907952992,2,1
3,0.6674164059,0.3035796154,Social,7.602310792,2,1
5,0.1880823282,0.3092658267,Organic,2.017986756,3,1
5,0.812074001,0.7176512709,Direct,2.110078024,3,1
5,1.665901147,0.4396371263,Referral,6.297714088,1,1
6,3.934298461,0.2295460982,Paid,0.9724280171,0,1
6,2.937176675,0.08890918957,Referral,4.99103744,2,1
6,0.813935271,0.2313339352,Organic,0.5847950413,3,1
5,2.099128686,0.3420057555,Paid,1.833863739,1,1
7,7.819763087,0.2533879069,Organic,2.326844514,2,1
3,5.062324478,0.3860187087,Paid,4.807228534,5,1
5,1.171093132,0.3959378655,Paid,0.2271762181,5,0.902268799
7,12.09657137,0.3556515315,Social,5.320568409,3,1
2,3.699385188,0.200005657,Referral,2.18355994,4,1
8,0.1934535059,0.3638507279,Organic,8.151208132,3,1
4,0.1073812013,0.4573159088,Social,1.911817525,4,1
2,0.5532398452,0.2708669115,Paid,1.891102758,4,1
5,3.904270368,0.04572632518,Referral,0.8313538158,7,1
5,0.6090630941,0.07973820761,Organic,3.592434486,1,1
4,2.14916617,0.4054584046,Social,9.977815436,2,1
6,0.2936989855,0.2100925298,Direct,2.678701799,3,1
8,7.610602271,0.6732497275,Social,3.676773623,0,1
4,1.264603355,0.08401331475,Direct,0.624590105,3,0.6865045767
3,7.162209392,0.2748224778,Organic,5.251746095,2,1
6,8.69449077,0.04070775903,Social,2.468613054,2,1
4,0.01844251368,0.1224932429,Paid,2.16964159,1,0.635766499
2,1.871620094,0.3910217758,Organic,1.559381049,0,1
3,0.07489532044,0.4860433605,Referral,1.876248348,2,0.8214747837
1,7.180575794,0.1434882246,Referral,4.958674508,2,1
9,2.191971153,0.4205019161,Organic,5.958808885,2,1
5,0.2337030495,0.4472907566,Organic,0.508047259,2,0.8295907304
3,0.3505343858,0.1232859222,Organic,1.082672114,2,0.8792416645
4,1.451134784,0.2645538725,Organic,3.414649987,4,1
3,8.451964706,0.6403089465,Organic,1.106803014,2,1
4,3.541834956,0.2147373141,Organic,1.36244456,3,1
6,6.066210419,0.1897443288,Organic,1.635208725,2,1
4,1.369280539,0.3047466995,Direct,4.297486206,3,1
2,0.1325256419,0.08321789848,Social,7.666113086,1,1
6,10.98585239,0.1314672613,Organic,2.77066242,5,1
3,0.05196647005,0.4298300926,Direct,3.510940806,2,1
6,8.849504759,0.4694003225,Referral,4.926439722,1,1
2,1.379814999,0.5250144176,Paid,1.658031888,5,1
8,0.03042497468,0.238696863,Paid,4.59964403,3,1
3,3.505404189,0.2329023102,Paid,10.70124688,2,1
6,11.81822948,0.3617205573,Organic,1.394191278,2,1
4,10.11134025,0.3092466561,Organic,4.384028095,2,1
5,0.5264084979,0.4329390616,Paid,3.5299285,2,1
6,0.5999214373,0.2986858517,Paid,1.33220588,3,1
1,2.5009467,0.2973542139,Social,6.189268016,1,1
5,3.042577619,0.1286062958,Organic,2.000294139,1,1
7,4.03451207,0.08898461839,Referral,1.189835119,2,1
6,0.5991980617,0.3487899676,Paid,2.122893732,2,1
6,9.583068225,0.2189591245,Direct,4.680731114,0,1
7,3.054465899,0.09508562299,Organic,2.090078409,3,1
4,5.632872192,0.3699395473,Direct,0.3036339778,0,1
3,2.330014977,0.5944725201,Social,10.39256813,0,1
8,1.604724112,0.1580889639,Referral,6.630967651,2,1
4,11.34073594,0.2494306055,Referral,3.827702722,3,1
5,2.617692748,0.1726791852,Organic,2.309530554,0,1
5,6.049368291,0.2053852407,Direct,2.470715458,1,1
3,9.191544927,0.2361805768,Organic,1.419464755,3,1
9,3.375065557,0.1802800992,Paid,3.511426392,1,1
8,2.388455943,0.3377471013,Organic,13.1017075,3,1
6,0.01055108523,0.05515779313,Paid,2.999242421,1,1
3,0.1225273615,0.3281001656,Referral,5.499781595,1,1
5,0.6726244135,0.1801822452,Direct,1.79433705,2,1
5,0.6174158147,0.135115826,Paid,3.791222908,3,1
5,0.8821420445,0.1839996435,Direct,2.00950028,0,0.9185157764
3,1.091248174,0.5496981132,Paid,3.373469032,1,1
7,1.339168325,0.3320137272,Organic,7.946062333,3,1
3,1.636963972,0.419609466,Organic,4.165342444,1,1
0,0.3123050531,0.1245956297,Referral,7.74144437,5,1
6,0.1298561158,0.1357966349,Organic,7.932359789,1,1
6,3.362062532,0.4526763518,Paid,2.590288205,1,1
4,2.312254951,0.3535946865,Organic,9.217724025,5,1
5,1.761739125,0.1754312098,Paid,4.379389438,2,1
9,3.018974081,0.05356387214,Referral,4.150223524,1,1
5,5.275195876,0.2997235156,Paid,1.977556563,2,1
4,1.674238678,0.2508983128,Organic,6.827932458,1,1
3,3.074297153,0.2057473431,Organic,4.617831932,1,1
6,9.209572124,0.2134456238,Organic,1.881230254,3,1
2,5.490711938,0.5228121747,Organic,4.962936051,3,1
6,1.665381884,0.326730382,Paid,1.184025979,3,1
6,3.104520502,0.1828669688,Referral,1.126836188,1,1
6,0.5846557707,0.2054051961,Organic,3.276582855,2,1
5,2.466504122,0.6374149756,Paid,2.420250184,3,1
3,11.94223739,0.4365236965,Paid,2.56502266,2,1
4,2.191395434,0.3045506676,Organic,7.679903233,0,1
4,7.878234342,0.3419959152,Paid,3.753003661,1,1
5,1.569377489,0.5464516489,Organic,2.415192106,1,0.8071798772
4,20.29051597,0.5998265114,Paid,1.256012526,1,1
4,2.596935693,0.4395666582,Social,4.364215257,3,1
5,0.1295649832,0.235495826,Organic,5.084662936,1,1
5,2.651142449,0.2603724734,Referral,5.333400328,0,1
5,0.9629832374,0.6490498152,Paid,2.723776333,3,1
7,0.09906164663,0.4085191715,Organic,0.6749569462,2,1
3,5.158650846,0.09214160311,Referral,7.881332997,3,1
2,0.9677715802,0.459311323,Paid,1.198254921,2,0.798351528
4,4.776983692,0.2516890634,Paid,2.754811376,2,1
4,1.019949025,0.4009433677,Referral,5.406629208,2,1
6,0.6482295721,0.114521688,Social,4.687511271,5,1
3,10.94155166,0.3227714539,Direct,1.705017876,0,1
5,1.346583712,0.2662777128,Referral,11.77041037,2,1
5,2.759211578,0.3196425423,Social,2.701509939,2,1
5,2.82468326,0.1746929549,Organic,3.851562972,2,1
5,2.466171682,0.2398717759,Paid,4.027801339,2,1
3,7.384592777,0.2476973584,Organic,4.754937769,0,1
10,3.36663538,0.3153574379,Organic,4.844595689,3,1
5,1.551200198,0.3961615731,Paid,2.250475284,1,0.963958394
4,5.949785428,0.278134049,Referral,0.1024967468,0,1
4,0.5992439939,0.5081174421,Paid,4.24509886,3,1
7,2.357345429,0.4061619692,Referral,1.008315856,1,1
3,9.020402228,0.2238464663,Paid,3.474143419,1,1
6,2.945670486,0.2478971087,Paid,5.012865629,4,1
2,5.094290218,0.147544979,Organic,3.808265526,1,1
4,3.180143189,0.2170554775,Organic,2.404854039,4,1
4,5.485971214,0.2245503974,Organic,2.870268267,2,1
4,8.673461703,0.4531543782,Referral,10.87521453,2,1
8,0.9561634267,0.1429454427,Organic,3.320565537,1,1
5,0.5577639771,0.2768501626,Organic,1.012378307,2,1
8,1.984891764,0.2326909713,Referral,1.419355488,0,1
5,3.630600732,0.32184011,Paid,6.43571968,1,1
7,0.7731710334,0.3238194722,Paid,0.8500591688,7,1
8,0.01232965334,0.2537494223,Organic,1.956763313,4,1
3,1.259917521,0.1861071842,Paid,4.600349271,2,1
4,10.40772232,0.6371709939,Social,3.230278394,0,1
6,3.562010465,0.2608690963,Social,3.252520683,4,1
4,1.539111422,0.657824952,Referral,7.505771372,2,1
4,0.6417193996,0.3394171478,Organic,0.4426903586,2,0.7280974498
6,1.320587423,0.2014968299,Referral,4.71029678,1,1
2,0.5584084291,0.2157978364,Organic,9.481496265,3,1
4,0.337174933,0.1052083168,Organic,2.629227638,3,1
2,7.117168285,0.367161074,Organic,2.48602448,1,1
8,18.16045185,0.04676818277,Social,4.172996058,2,1
7,0.5377906942,0.3291655773,Referral,3.18845116,1,1
2,0.1681957511,0.1464566123,Referral,5.28639563,0,1
5,1.200228943,0.2984945195,Referral,2.885891879,4,1
6,1.857790279,0.2979023108,Organic,3.578461975,1,1
7,0.6875650295,0.1552929641,Paid,0.9069009922,4,1
7,1.076137821,0.1984549298,Referral,3.499397754,3,1
7,0.6726976911,0.4823176149,Referral,3.068580119,1,0.6732597015
6,4.465121708,0.5043481115,Social,9.330936061,3,1
5,3.740410687,0.2796260039,Organic,5.779129043,1,1
5,3.023175302,0.3883170709,Social,4.013596729,0,1
8,1.469237403,0.5820596108,Paid,4.597228195,2,1
7,7.192037335,0.269988203,Referral,3.252713018,0,1
4,10.4732883,0.1146796901,Paid,3.10018259,3,1
5,0.5721717997,0.5129802202,Direct,5.281506723,2,1
8,0.7569935948,0.122374954,Organic,1.872851029,2,1
5,2.237309514,0.1319379282,Referral,2.138449864,2,1
2,0.2870576297,0.3901181301,Paid,0.6506062546,4,0.5457149977
3,1.720489131,0.1345764525,Organic,2.645881105,0,0.8119214783
7,2.615323814,0.06717413321,Organic,3.220668961,0,1
3,2.214895419,0.220278768,Social,4.28050596,2,1
8,1.205503743,0.1108866391,Organic,1.030438066,3,1
1,2.345579834,0.4249035159,Organic,3.436886404,3,1
5,9.568020554,0.3424955183,Direct,5.221372647,1,1
3,0.6920812132,0.5602716235,Referral,1.481409148,1,0.9499333901
5,3.191166495,0.34862905,Organic,7.746799378,0,1
5,0.1330994757,0.2740596645,Paid,2.174493291,2,1
2,0.2061743081,0.6604173955,Paid,13.23233754,2,1
7,2.407736076,0.248938603,Social,8.902093019,4,1
2,0.3325908242,0.08077608968,Referral,2.062910999,3,0.8543312906
4,0.06780078367,0.4019710464,Social,6.455193015,0,1
5,0.5644623912,0.2410755988,Organic,6.719267261,2,1
4,2.496187724,0.2909169667,Referral,2.559096259,2,1
4,3.645515384,0.1487531233,Organic,4.180110233,1,1
5,0.6787396976,0.1836841987,Organic,2.238174383,5,1
4,3.310206159,0.2447353867,Referral,1.339127131,0,1
4,0.6044262715,0.09812401163,Organic,7.968969534,0,1
5,2.851539798,0.1972199863,Paid,2.979776998,3,1
7,1.592879285,0.267493859,Social,4.330395962,2,1
6,3.182211657,0.4121725826,Organic,7.607891075,3,1
6,15.92677174,0.10703913,Organic,6.85944309,3,1
8,8.333019208,0.1851987388,Referral,2.44678762,1,1
5,0.01287285244,0.1238344449,Direct,1.890609247,4,0.772729202
2,6.49993737,0.2744389338,Referral,0.4047934969,4,1
4,0.2064133665,0.1819821046,Paid,6.306514257,0,1
6,9.175798091,0.115333911,Organic,3.220545764,3,1
3,0.9931288579,0.3552349808,Organic,1.175106603,5,1
3,1.443969549,0.3924375672,Referral,3.11010656,2,1
5,0.2883375819,0.2654057645,Organic,9.132775394,0,1
5,0.3572722304,0.8372789671,Social,9.323700648,1,1
6,3.892000874,0.3220824276,Paid,0.9572367459,1,0.9333454315
2,8.665062115,0.1213966782,Paid,1.853071683,3,1
6,2.830588805,0.3795624012,Social,9.508342455,1,1
4,3.774759198,0.2656786491,Social,2.30957814,0,1
3,4.30607247,0.2850878196,Referral,2.369930585,2,1
4,0.9147462497,0.4885638818,Direct,0.6418503893,2,0.8123230595
2,0.1388532559,0.1629709534,Direct,2.928984665,0,1
6,0.005623499089,0.06505136261,Direct,6.650157151,2,1
8,1.295346937,0.1714341503,Social,0.6353830898,3,1
5,0.8290959602,0.2868965944,Referral,1.369057709,0,0.912763812
6,0.1930323403,0.1324254541,Referral,7.420902775,1,1
5,0.5936275532,0.3903570578,Organic,5.22632968,2,1
5,0.3988766066,0.3611420071,Organic,2.136764719,1,1
6,7.391022687,0.1390914452,Organic,15.11562814,0,1
4,0.453400954,0.2624742448,Organic,5.131584712,1,1
4,2.31428933,0.669489073,Paid,9.482551429,1,1
5,2.697607378,0.4206526842,Organic,3.317982821,2,1
5,2.352430456,0.2332719926,Direct,1.98824141,1,1
4,0.3129379753,0.3349952135,Social,2.709862453,5,1
4,1.151690776,0.176551289,Organic,0.8795692725,3,1
7,0.1578941439,0.1986016882,Organic,6.142262985,1,1
5,1.510904191,0.8022572728,Social,2.608187884,2,1
4,0.6269784332,0.06840401359,Social,3.942621233,3,1
3,2.474093266,0.3498619563,Direct,2.251743353,2,1
9,3.540850805,0.3265002537,Direct,3.866064636,3,1
6,2.278629382,0.3072081019,Direct,0.5650352934,3,1
6,1.70873844,0.3014685007,Paid,4.281419173,3,1
4,1.469803223,0.5406330825,Organic,1.387694051,2,0.8298704871
7,5.529633935,0.212494942,Social,2.513552505,1,1
6,0.742954543,0.3351917852,Organic,2.223829331,2,1
6,3.975240398,0.01574964764,Social,4.135313164,0,1
2,4.250042051,0.1416490064,Paid,0.8462770063,2,1
6,1.630046484,0.3021869408,Social,2.204824031,2,1
4,1.058478221,0.1246435929,Organic,7.486810212,1,1
7,1.907701399,0.3504420894,Paid,1.159194907,2,1
8,0.2935461529,0.3577999935,Paid,0.7604464608,2,1
6,0.1410548062,0.3403555418,Direct,1.88778593,2,1
3,0.355010365,0.2422360381,Organic,1.629048659,4,1
4,0.6216077275,0.2274682834,Direct,10.70188101,2,1
5,2.104607725,0.05513526775,Social,5.552082709,3,1
3,5.674142181,0.2938341582,Referral,0.7069602715,1,1
5,0.8061583426,0.3672433917,Social,2.718768739,3,1
8,8.20759078,0.3005060926,Referral,3.898192482,1,1
8,9.297145237,0.3386426943,Organic,2.609908538,2,1
5,9.575577611,0.05725019693,Organic,0.311181881,0,1
5,5.452390234,0.4196535501,Social,4.547310043,2,1
8,1.356844981,0.1610205602,Referral,1.119087296,2,1
5,0.2263823729,0.2173940599,Organic,0.4777169693,0,0.964732246
4,2.523680104,0.5042308604,Referral,0.5612434234,2,1
3,2.453964945,0.3210093006,Paid,2.418289637,0,0.9136635952
7,5.690875336,0.6080117777,Organic,3.52496899,2,1
4,16.55767846,0.2070175604,Paid,0.5426622891,5,1
4,2.128789027,0.2956884175,Organic,2.387569745,1,1
5,1.270294769,0.3168090944,Organic,1.477053291,2,0.810643694
3,0.6170225184,0.2220046803,Paid,5.813268149,3,1
5,0.01443414291,0.1009998963,Paid,1.951613603,2,0.8098977141
4,2.134628193,0.1614627477,Organic,6.107592918,1,1
6,2.432541659,0.06850133379,Paid,4.301921279,1,1
5,5.227853469,0.1784199885,Organic,1.308718174,1,1
5,2.107029813,0.1796988776,Organic,2.897928437,0,1
2,7.447588983,0.36170222,Organic,2.342613179,3,1
5,2.967257548,0.661555873,Organic,6.364394922,0,1
3,5.504055492,0.3352868936,Organic,4.676892312,1,1
3,0.4815688911,0.1118333775,Social,3.258887872,0,1
5,5.800027103,0.5100263915,Paid,2.93399408,2,1
4,3.373118471,0.3118396314,Organic,2.66244256,2,1
3,0.5598311388,0.04763529888,Organic,2.504670041,1,1
4,0.6312875112,0.8356463407,Organic,4.169422852,2,1
2,7.831434886,0.3281782476,Social,14.31739623,1,1
6,0.09823708879,0.3508539698,Organic,4.005218876,4,1
7,1.862674596,0.1194518541,Organic,3.304762886,1,1
3,1.12833918,0.3121394049,Paid,4.348363048,1,1
5,3.281567814,0.4023766443,Paid,0.4840764903,3,1
4,5.490803444,0.3747597849,Organic,2.553475185,3,1
6,1.340634276,0.1562119886,Referral,6.853153621,4,1
6,1.670096099,0.2620441233,Organic,1.866165169,2,1
2,12.03847918,0.3919373449,Organic,5.929602842,1,1
2,4.59627125,0.2691007052,Referral,3.225950979,2,1
5,6.825030333,0.3122577025,Referral,3.289001604,4,1
2,1.732831842,0.06420452464,Referral,1.163764784,0,0.776896219
7,0.8000177916,0.1034700256,Organic,3.494912156,1,1
4,1.592388469,0.268906319,Paid,2.968230717,1,1
5,3.777314243,0.09279244594,Organic,1.946997505,2,0.9396567747
7,0.3476820792,0.4582538499,Referral,8.755762238,2,1
5,0.9460606855,0.1662928695,Paid,10.12761527,4,1
7,0.1432751763,0.197911238,Organic,1.479002586,2,1
1,1.698738789,0.2847139856,Referral,1.870749495,1,1
3,5.271130554,0.2068919437,Referral,7.049401948,1,1
4,0.07491879715,0.1689000549,Organic,1.917938762,2,0.6918459228
9,3.374778179,0.4660554888,Social,4.124200192,1,1
4,8.086699694,0.3463164516,Social,2.403570357,5,1
5,0.8112081189,0.5714605174,Organic,2.855294839,2,0.9176077506
6,3.548932673,0.7478433137,Direct,1.899478667,2,1
6,11.07889148,0.3240607014,Paid,5.148339257,1,1
3,9.832540185,0.4236487579,Referral,12.91064307,3,1
3,0.8033606739,0.2395300659,Social,3.268841044,1,1
5,0.3171852607,0.3772970188,Paid,4.051340115,2,0.8587436326
7,0.4815012732,0.4430871517,Organic,3.550982153,0,0.7544107533
6,3.632344478,0.1547171182,Direct,0.54818312,0,1
6,3.881242629,0.1475641557,Organic,2.216215706,4,1
4,3.364751431,0.08238909098,Organic,1.435476746,0,1
7,1.228773571,0.2950477815,Organic,5.228405558,0,1
4,0.5581826011,0.1833748569,Social,1.772575521,1,1
8,2.607943006,0.4206451969,Direct,6.731328389,2,1
5,1.983088242,0.6835158675,Organic,1.241532296,3,0.6147526093
5,3.915073926,0.2736512907,Social,5.786985519,1,1
4,1.746750484,0.05865654584,Organic,1.209192087,2,1
5,1.240369489,0.4521842125,Direct,3.969853287,4,1
2,1.042205265,0.2445980507,Paid,1.690752647,2,0.8178981981
3,0.7127556968,0.197055793,Organic,1.792477551,1,1
7,0.9267023206,0.1762143927,Organic,11.73366226,1,1
5,0.2988989773,0.07053362844,Organic,1.509452968,1,1
6,1.277877603,0.4509307936,Organic,3.288657566,2,1
7,0.1117657524,0.5584900246,Social,6.284192002,2,1
2,0.6189103621,0.3443923021,Organic,0.6126895747,1,0.9109421657
7,4.120376604,0.3590975675,Direct,4.481664644,0,1
5,1.181212883,0.06770928837,Referral,10.04452973,2,1
5,3.310003415,0.09512928135,Referral,1.326423896,2,1
7,3.785697575,0.3781854329,Organic,2.534594122,2,1
6,2.610980407,0.09956368879,Social,2.214089108,2,1
5,9.560514276,0.4323604303,Referral,6.540693358,2,1
0,0.06501911815,0.5051580352,Social,2.817861373,1,0.9242399646
7,4.025714747,0.4902020434,Direct,6.301324712,1,1
5,9.566978697,0.2307833404,Organic,9.312487542,3,1
5,5.947417765,0.4722422449,Organic,9.936690386,1,1
6,0.5513816108,0.5156776857,Social,10.57907056,2,1
8,1.187228943,0.2301434917,Social,1.766376396,2,1
4,0.5678639216,0.09539812679,Paid,8.782301276,2,1
6,2.758701008,0.4721303202,Organic,5.35717259,5,1
4,3.736343181,0.1865633205,Referral,4.904714282,0,1
1,1.144105299,0.2270604238,Organic,3.729052233,2,1
3,2.326370097,0.4369833796,Organic,3.631839261,4,1
4,3.522470941,0.4866739976,Paid,3.026816281,1,1
5,1.641119629,0.1583346691,Organic,2.733947022,2,1
4,5.772765108,0.448395947,Paid,2.824302909,1,1
5,4.429312883,0.4025635961,Direct,1.234200065,1,1
2,0.2005533196,0.2781513834,Social,7.022030425,1,1
2,2.911649199,0.1956025739,Direct,0.9635596761,0,1
5,0.8049152776,0.2381719706,Social,10.92763109,0,1
5,2.446068274,0.3480129794,Organic,0.7678403799,2,1
5,9.431892496,0.1765511195,Social,1.934807412,0,1
6,6.337431897,0.4303798528,Direct,4.515793753,2,1
4,1.555144307,0.5783375803,Direct,2.93472721,1,1
9,1.03387434,0.08589830275,Referral,4.813367891,0,1
7,0.8013088261,0.1361247411,Organic,2.303741676,6,1
2,2.281163213,0.2049759563,Organic,2.346601285,0,1
3,0.363956367,0.1382198092,Organic,2.433803069,2,1
4,2.390693699,0.3321920925,Direct,4.588821762,2,1
6,0.004003588738,0.3439510723,Paid,3.686212337,2,0.9962122669
7,1.174019364,0.2409642946,Social,3.880186137,1,1
4,0.7451314494,0.1811353347,Paid,15.10229463,2,1
5,10.6440976,0.2271522744,Referral,0.5220965923,1,1
5,3.897514486,0.153853622,Organic,2.439181853,2,0.7609362014
3,1.290749392,0.6773951196,Organic,1.113399547,2,0.995001474
3,0.2923261374,0.2418104019,Paid,3.659212315,3,1
7,2.181977589,0.3165915023,Referral,5.524352505,1,1
3,0.7202888763,0.5839005097,Organic,1.711738111,2,0.7869441396
8,2.306390703,0.1124434837,Social,0.3604815855,1,1
8,5.412024918,0.1679255773,Organic,5.39305339,2,1
5,2.86971793,0.1007255479,Social,1.330639294,3,1
5,3.013632072,0.4517853295,Organic,1.765709674,3,1
3,2.336313181,0.3242279871,Referral,1.681716632,0,0.9568876109
3,7.862823833,0.0555446111,Organic,2.182729277,5,1
6,8.060452456,0.395741965,Social,2.72536132,4,1
